p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	regulation
0.67446677765301	-0.288099857082572	0.024	0.022	1	AC127887.1	NotSig
0.676517990290628	-0.115784667315801	0.03	0.028	1	Tmtc4	NotSig
0.677180193654721	-0.256050123345519	0.022	0.02	1	Tlr2	NotSig
0.677536479978318	-0.339421319373547	0.084	0.087	1	Ercc3	NotSig
0.677623754245283	-0.65168478864357	0.104	0.099	1	Rab40c	NotSig
0.678152669927673	-0.144148332855939	0.108	0.113	1	Itga7	NotSig
0.678178441679284	-0.303012687980392	0.012	0.014	1	Trem1	NotSig
0.678512666547121	-0.770470664519789	0.04	0.038	1	Chst7	NotSig
0.679311844778876	-0.372502864276806	0.287	0.28	1	Vamp2	NotSig
0.679858146850499	0.106704262248057	0.043	0.041	1	Arel1	NotSig
0.680298399775208	-0.328718597374978	0.043	0.04	1	Crnkl1	NotSig
0.681427496828235	-0.581081091617276	0.038	0.04	1	Fuca2	NotSig
0.681702980134598	-0.657609918872958	0.24	0.228	1	Tmem88	NotSig
0.682237760639796	-0.587351268226899	0.396	0.373	1	Tmbim4	NotSig
0.682468168747267	-0.117125648470039	0.054	0.056	1	Fbxl12	NotSig
0.682993066836911	-0.211436622678998	0.102	0.099	1	Polr3h	NotSig
0.683124649783165	0.20123187877806	0.012	0.011	1	Angptl6	NotSig
0.683656831149042	-0.888587290196036	0.29	0.269	1	Ppp1r14b	NotSig
0.683883428556587	-0.993338142558706	0.013	0.012	1	Tbx18	NotSig
0.683988375925418	0.165973368708299	0.06	0.058	1	Prrt1	NotSig
0.684271481948693	-0.892388751825802	0.035	0.033	1	Ppp1r1a	NotSig
0.684315345698746	-0.464670594279314	0.117	0.118	1	Lpin2	NotSig
0.684402652756142	-1.21429331783185	0.116	0.113	1	Lurap1l	NotSig
0.685509877787795	0.888259040845618	0.012	0.011	1	Prima1	NotSig
0.687122930027534	-0.237170525689047	0.066	0.063	1	Pml	NotSig
0.687294880780855	-0.437775252267089	0.038	0.036	1	Mrpl47	NotSig
0.687998239127272	-0.203963727925621	0.667	0.559	1	AABR07021871.1	NotSig
0.688229807172607	-0.13630443525259	0.022	0.023	1	LOC108351703	NotSig
0.688796915160187	-0.771710756257914	0.013	0.012	1	Cited4	NotSig
0.688978056503775	-0.359997248854833	0.132	0.129	1	Bub3	NotSig
0.689241593961674	-0.11452841584583	0.257	0.263	1	Lpar6	NotSig
0.689794814092805	-0.156949999947315	0.075	0.072	1	Sf3a2	NotSig
0.690385150041655	-0.543874030229515	0.132	0.124	1	Smtn	NotSig
0.690715880755794	-0.96015326475186	0.018	0.019	1	RGD1563307	NotSig
0.691200308050532	-0.19455882429838	0.023	0.025	1	Bach2	NotSig
0.691265597820695	-0.461471656484512	0.047	0.049	1	Amn1	NotSig
0.694437241150934	-0.617561553594358	0.026	0.027	1	Fancm	NotSig
0.695506863488558	-0.607012895812373	0.013	0.014	1	Tmem144	NotSig
0.695712114624188	-0.742635981474375	0.013	0.014	1	AABR07026805.2	NotSig
0.696449276928706	-0.790845168232376	0.015	0.016	1	Pter	NotSig
0.696707187413516	-0.507213286459585	0.104	0.099	1	Ing3	NotSig
0.698791301088677	-0.739944954152401	0.019	0.021	1	Oxld1	NotSig
0.698951530944461	-0.498660822130476	0.024	0.023	1	Mrs2	NotSig
0.699129046124376	-0.489585232947605	0.017	0.016	1	AABR07060778.1	NotSig
0.699959811477148	-0.525011702811796	0.02	0.021	1	Lilrb4	NotSig
0.700338659806066	0.264942762091382	0.031	0.03	1	Tmem250	NotSig
0.700726366488858	-0.551983705801273	0.108	0.11	1	Sirt7	NotSig
0.701100490580395	-0.345364385829806	0.014	0.015	1	Lilrb3a	NotSig
0.701624696080567	-0.320479257390644	0.054	0.052	1	Mcm6	NotSig
0.701847387160621	-0.620839694721428	0.243	0.227	1	Mgst3	NotSig
0.702155108771554	-0.648993730221497	0.027	0.025	1	Rad1	NotSig
0.702191126183581	-1.30788454805152	0.04	0.038	1	Ddit4l2	NotSig
0.703341356377852	-0.546068288226869	0.457	0.427	1	Tmem50a	NotSig
0.70369092177894	-0.448140198707294	0.324	0.307	1	Mlf2	NotSig
0.704834510757563	-0.368868993288049	0.048	0.049	1	Rnf31	NotSig
0.705091397638999	-0.211653509414587	0.04	0.038	1	Nup214	NotSig
0.705900370668955	-0.251306081755563	0.089	0.087	1	Smim8	NotSig
0.705938210899402	-0.367489437860911	0.033	0.031	1	RGD1563962	NotSig
0.706018412108608	-0.578131361809763	0.08	0.077	1	Dll1	NotSig
0.70733186009556	-0.383287869750145	0.115	0.111	1	Traf7	NotSig
0.707515844711159	-0.548944192153019	0.034	0.036	1	Sh3bp5l	NotSig
0.707941863321163	-0.414276051321938	0.097	0.093	1	MGC108823	NotSig
0.708093338417031	-0.735354812750424	0.026	0.024	1	Coa7	NotSig
0.708705937929543	-0.169601899486123	0.026	0.025	1	Armc7	NotSig
0.709465077294175	0.381525878760237	0.038	0.036	1	Pih1d1	NotSig
0.71001917429919	-0.681649000192961	0.025	0.023	1	Tle2	NotSig
0.71008049458308	-0.189477263488671	0.041	0.043	1	Ddx56	NotSig
0.710129715223455	-0.122037304659912	0.019	0.017	1	LOC102556339	NotSig
0.710711740902503	-0.287509723829698	0.037	0.039	1	Gtdc1	NotSig
0.711553159697303	-0.245755726594202	0.073	0.075	1	Chd3	NotSig
0.711734364477953	-0.317047163473295	0.108	0.105	1	Tsta3	NotSig
0.711826372802618	-0.843609236956062	0.038	0.04	1	Kcnt2	NotSig
0.712540979430492	-0.623127254609306	0.036	0.038	1	Tspyl4	NotSig
0.712875435439334	-0.504144292407354	0.045	0.043	1	Lrrc17	NotSig
0.712963617275277	-0.385313580169866	0.16	0.153	1	Map3k11	NotSig
0.713320911714509	-0.361876707005391	0.232	0.218	1	Sp110	NotSig
0.713872274356432	-0.444718328706075	0.091	0.092	1	Tnfsf13	NotSig
0.716344147759859	0.120413757080426	0.044	0.046	1	Cstf3	NotSig
0.716357786335406	-0.20640823729129	0.064	0.066	1	Ppil2	NotSig
0.716474007978081	-0.382536338557031	0.205	0.196	1	Efhd2	NotSig
0.717492943718394	-0.318110156466646	0.28	0.262	1	Tgfb1	NotSig
0.719439936725459	0.157641370865299	0.016	0.015	1	Il1rap	NotSig
0.71954539460283	-0.432240737579216	0.545	0.495	1	Atp5f1d	NotSig
0.720588962116696	-0.613079817181214	0.04	0.038	1	Atpaf1	NotSig
0.721119936106371	-0.186442538792269	0.054	0.056	1	Adk	NotSig
0.721177401738741	-0.403540058079789	0.027	0.025	1	Dhrs11	NotSig
0.723233615481867	-0.101341720071337	0.016	0.015	1	Acacb	NotSig
0.723517613866296	-0.45507803739125	0.043	0.041	1	Ipp	NotSig
0.724896288512487	-0.503369619334337	0.07	0.067	1	Slc39a9	NotSig
0.72506697922003	0.310967410403853	0.043	0.041	1	Anapc15	NotSig
0.725128617432347	-0.405718527895575	0.275	0.258	1	Parp14	NotSig
0.725736999902684	-0.267068544260207	0.141	0.142	1	Dennd3	NotSig
0.726369176445038	0.465628709182858	0.012	0.011	1	Zhx2	NotSig
0.726564091296433	-0.828311649243538	0.022	0.023	1	Cep78	NotSig
0.726912788411707	-0.334251147825181	0.016	0.017	1	LOC497796	NotSig
0.727004382994215	-0.335452976783531	0.03	0.031	1	Syce1l	NotSig
0.727390068406042	-0.454402243057526	0.067	0.069	1	Usf3	NotSig
0.727716486111141	-0.353074272370191	0.093	0.095	1	Dcaf7	NotSig
0.729489503975703	-0.244242929768828	0.114	0.116	1	LOC103693776	NotSig
0.729584602030827	0.212394169263545	0.013	0.012	1	AABR07057586.1	NotSig
0.730821089759235	-0.22242506128643	0.079	0.077	1	Zfp511	NotSig
0.731091440792455	-0.151249200953244	0.039	0.041	1	Sytl1	NotSig
0.732325332188489	-0.322562411129335	0.08	0.077	1	Ccdc32	NotSig
0.732392854571524	-0.357384597793031	0.027	0.028	1	Lrrc8b	NotSig
0.732773900846644	-0.206308595261826	0.264	0.246	1	AABR07031089.1	NotSig
0.734411277862234	-0.205752790803532	0.059	0.061	1	Kremen1	NotSig
0.734827067076224	-0.693536162936381	0.011	0.01	1	Trmt9b	NotSig
0.735109932332687	-0.360544116820412	0.02	0.019	1	Zfp955a	NotSig
0.735796022416524	-0.647297289500049	0.044	0.046	1	Stard4	NotSig
0.73601688052487	0.480840446338058	0.01	0.011	1	Mylk2	NotSig
0.736306394263357	-0.424642990878688	0.076	0.078	1	Dusp22	NotSig
0.736582905617208	0.324730172939351	0.013	0.012	1	LOC497940	NotSig
0.73663513435614	0.166246759906915	0.045	0.047	1	C12H7orf61	NotSig
0.736673411298901	-0.437763072244833	0.013	0.014	1	AABR07072203.1	NotSig
0.737346381818813	-0.375218523272158	0.015	0.014	1	Pctp	NotSig
0.737509751622215	-0.388393729176518	0.109	0.106	1	Emg1	NotSig
0.73787360823634	-0.62408413148818	0.014	0.015	1	Cd300a	NotSig
0.738295245695312	-0.519491953408343	0.011	0.012	1	Slc3a1	NotSig
0.739295542648324	-0.416257752968519	0.019	0.02	1	Brca2	NotSig
0.741489312126088	-0.787235453605485	0.075	0.071	1	Nudt19	NotSig
0.742101185902125	-0.366269987533526	0.116	0.112	1	Gnpnat1	NotSig
0.743166149521984	0.480077195384249	0.01	0.009	1	Cenpn	NotSig
0.74349423922619	-0.305271186867378	0.172	0.173	1	Rassf3	NotSig
0.743507355610351	-0.28252916730262	0.029	0.027	1	Cdc42bpg	NotSig
0.744402155188326	-0.67963129845652	0.015	0.016	1	Tmsb10	NotSig
0.744887393877375	-0.110690693145212	0.015	0.014	1	Naa40	NotSig
0.745333449021361	-0.508511524241886	0.015	0.014	1	Mterf2	NotSig
0.746299922763313	-0.531336154409921	0.056	0.058	1	Clcn3	NotSig
0.746897632269386	-0.479229258247214	0.036	0.037	1	Cep131	NotSig
0.747099104862301	-0.547533705443578	0.233	0.22	1	Insig1	NotSig
0.747519413779695	-0.293171444532958	0.025	0.024	1	AABR07028908.2	NotSig
0.74988724451085	-0.679013761468797	0.149	0.147	1	Trib2	NotSig
0.750063531630253	-0.294688550106635	0.139	0.135	1	Ankrd13c	NotSig
0.750210604736849	-0.475433438644226	0.263	0.252	1	Mdh1	NotSig
0.751018491179481	0.254737816651523	0.01	0.009	1	Slc10a5	NotSig
0.751051788884187	0.144649671065151	0.012	0.011	1	Bbs10	NotSig
0.751577363353444	-0.259567429588575	0.022	0.024	1	Nif3l1	NotSig
0.753166632034651	-0.100070186334637	0.098	0.101	1	Irak2	NotSig
0.754977958215216	-0.202291248391658	0.083	0.08	1	Ccar2	NotSig
0.756589513690128	0.226686390027083	0.01	0.011	1	AABR07035012.1	NotSig
0.75683293724131	-0.864143030265783	0.013	0.014	1	Slc25a35	NotSig
0.757727603794579	-0.555427947039628	0.021	0.02	1	Snx8	NotSig
0.758729737238212	-0.368419436183005	0.034	0.033	1	Tmem129	NotSig
0.759143624124544	-0.364889570516952	0.146	0.147	1	Rasgrp2	NotSig
0.759241558008279	-0.101389297370298	0.038	0.036	1	Myo1e	NotSig
0.759397568089948	-0.698142741957546	0.143	0.142	1	Med29	NotSig
0.760965056708632	-0.443582891008495	0.028	0.03	1	LOC100911622	NotSig
0.761008726172146	-0.363067748529248	0.043	0.041	1	Klc4	NotSig
0.762471291016187	-0.609374067771971	0.184	0.177	1	Orai1	NotSig
0.762668277206518	-0.689174381848431	0.017	0.016	1	Sema3g	NotSig
0.763755044176846	-0.442756133933462	0.226	0.215	1	Arf6	NotSig
0.765169152755555	-0.165580117056731	0.113	0.11	1	Trabd	NotSig
0.765748924261242	-0.138472956099716	0.018	0.017	1	LOC108348190	NotSig
0.766230230491333	-0.260332655217165	0.028	0.03	1	Pigv	NotSig
0.766350422974447	-0.402814803905113	0.073	0.071	1	Dhrs1	NotSig
0.767390936193447	0.413038877955598	0.011	0.011	1	Gpt	NotSig
0.768026340279597	-0.864608702090502	0.037	0.038	1	Get1	NotSig
0.768186176275507	-0.541198324266563	0.233	0.226	1	Rab8a	NotSig
0.768766982772596	-0.633220725892607	0.026	0.025	1	Ptger4	NotSig
0.769712334894123	-0.199137446990579	0.097	0.094	1	Timm10b	NotSig
0.76975097786921	-0.490468596689551	0.409	0.378	1	Psmb9	NotSig
0.771514739150142	-0.365937272555907	0.166	0.161	1	Akirin1	NotSig
0.771896548158365	-0.731100052581798	0.107	0.102	1	Filip1	NotSig
0.772689220146632	-0.610828634312276	0.09	0.087	1	Impa1	NotSig
0.773047305193701	-0.7473814308612	0.064	0.065	1	Acot13	NotSig
0.773581853230764	-0.347775265741848	0.009	0.01	1	AC132539.2	NotSig
0.77437674474302	-0.445107884536184	0.152	0.152	1	Cyb5b	NotSig
0.774508051588809	-0.188365748811114	0.084	0.086	1	Hsd17b8	NotSig
0.775033542503209	0.202887421395612	0.066	0.068	1	Arhgef18	NotSig
0.775147018908908	-0.260218725293786	0.018	0.017	1	Lrrc25	NotSig
0.775714703903624	-0.222288702912233	0.033	0.032	1	Slc25a12	NotSig
0.776119459477554	-0.341807054171467	0.052	0.054	1	Fasn	NotSig
0.776996598459864	-0.713011859940919	0.058	0.056	1	Bckdhb	NotSig
0.777779631436462	-0.14348287207464	0.057	0.059	1	Hps5	NotSig
0.779178924177783	-0.622485110573196	0.074	0.075	1	Memo1	NotSig
0.780570761635551	-0.42817789683941	0.05	0.048	1	Eaf1	NotSig
0.780813211553591	-0.288693569205415	0.622	0.556	1	Msn	NotSig
0.782231087108757	-0.139189096720765	0.019	0.02	1	Zfp472	NotSig
0.783124893528518	-0.401448415312841	0.012	0.013	1	Ppm1j	NotSig
0.783362635779079	-0.41098566545445	0.186	0.18	1	Polr2d	NotSig
0.784086981395125	-0.485568710381479	0.033	0.031	1	Mapkapk3	NotSig
0.784298263296785	0.226774211556894	0.017	0.016	1	Crocc	NotSig
0.786081997020268	-0.318610834659607	0.052	0.05	1	Tor4a	NotSig
0.786472705852136	-0.398788881871889	0.025	0.026	1	LOC690045	NotSig
0.78653094617809	-0.215705110246718	0.028	0.029	1	Pts	NotSig
0.787854497864162	-0.426771261385358	0.139	0.14	1	Gpat4	NotSig
0.789321065295648	-0.765990253124088	0.023	0.022	1	Sardh	NotSig
0.789581189161959	-0.878943029881425	0.032	0.03	1	Capn6	NotSig
0.789754123823165	-0.267488748520979	0.021	0.022	1	AABR07066144.1	NotSig
0.789850881975115	-0.762685744072044	0.042	0.041	1	Znrd1as1	NotSig
0.791792794058111	-0.216771531808212	0.062	0.06	1	Nudt14	NotSig
0.791833344458035	-1.09554575951372	0.018	0.017	1	Has3	NotSig
0.79213510701322	-0.175767520564798	0.071	0.068	1	LOC102556085	NotSig
0.794235681513791	-0.40577652815753	0.033	0.032	1	Nme6	NotSig
0.794436537461892	-0.437225666389942	0.011	0.012	1	AABR07030791.1	NotSig
0.794976907619478	0.198152542728721	0.03	0.028	1	Gli2	NotSig
0.796079126263351	-0.29739632472426	0.078	0.08	1	Gbe1	NotSig
0.79608584790239	-0.476521119447328	0.028	0.029	1	Znhit2	NotSig
0.796147227807515	-0.73369849066524	0.08	0.077	1	Arntl	NotSig
0.796186650048368	-0.593811626666672	0.026	0.025	1	Tigar	NotSig
0.797553855774169	-0.478773139072069	0.086	0.087	1	Metap1	NotSig
0.797636249736846	-0.533742878829134	0.014	0.015	1	Cntfr	NotSig
0.798690886085466	-0.511886700089847	0.109	0.105	1	Rap1gds1	NotSig
0.800074519729255	-0.849652947426535	0.01	0.01	1	Spata6l	NotSig
0.800074694676566	-0.561267820136267	0.021	0.022	1	Wdr92	NotSig
0.800882316138126	-0.554109281635897	0.019	0.019	1	MGC95210	NotSig
0.801814822486125	-0.394333598813724	0.022	0.022	1	Igsf6	NotSig
0.801867541460157	-0.982938695654848	0.033	0.034	1	Hacd4	NotSig
0.803408344042179	-0.144564296036324	0.013	0.014	1	Chadl	NotSig
0.803831396043418	-0.523119537633955	0.559	0.504	1	Fkbp1a	NotSig
0.804110620781902	-0.217238050850611	0.013	0.014	1	Acad10	NotSig
0.806454042002695	-0.260910593461506	0.048	0.047	1	Fbxo46	NotSig
0.806594928621327	-0.444316330757615	0.022	0.023	1	Ptpro	NotSig
0.806602348903463	-0.599456303989245	0.019	0.019	1	Zfp579	NotSig
0.806611034898744	-0.563066103757963	0.024	0.023	1	Brat1	NotSig
0.807470603514686	-0.289320973280096	0.106	0.103	1	Creld2	NotSig
0.807871674081631	-0.424922427507528	0.08	0.078	1	Apeh	NotSig
0.808533104874673	-0.694994328022902	0.03	0.03	1	Pcyox1l	NotSig
0.809102389381359	-0.295438700473708	0.109	0.106	1	Bap1	NotSig
0.80924951984345	-0.169228457316704	0.022	0.022	1	AABR07028997.1	NotSig
0.810601897918894	-0.684834772183848	0.012	0.011	1	AC120486.8	NotSig
0.81102708317213	-0.198615007857641	0.065	0.064	1	Atxn7l1	NotSig
0.811227060536489	0.514899105829722	0.021	0.022	1	Zfp202	NotSig
0.811517299635927	-0.220999541925671	0.047	0.046	1	Uba7	NotSig
0.812230427658953	-0.163853092840101	0.066	0.064	1	Med20	NotSig
0.813927846861104	-0.422434804739941	0.037	0.038	1	Strada	NotSig
0.81508854374694	-0.29725096921819	0.107	0.104	1	St6gal1	NotSig
0.815571206182699	-0.519167150160408	0.085	0.085	1	Tmem132a	NotSig
0.816018005646068	-0.243607039992536	0.597	0.519	1	Ost4	NotSig
0.816092109221618	-0.409773882944307	0.012	0.012	1	Smtnl1	NotSig
0.816232458460327	-0.473166205062376	0.075	0.077	1	Siah2	NotSig
0.816994441995192	-1.01859031620915	0.328	0.284	1	Dag1	NotSig
0.817259596846133	0.279763036116075	0.012	0.012	1	AABR07067405.1	NotSig
0.818320092573745	-0.366829966774947	0.382	0.36	1	Myadm	NotSig
0.819222455182973	0.163602697737623	0.04	0.039	1	Cfp	NotSig
0.819399427569022	-0.251552368699287	0.072	0.07	1	Zfpm1	NotSig
0.819860683733351	-0.457947128251722	0.017	0.018	1	Fcna	NotSig
0.820130440218447	-0.460441085978672	0.016	0.016	1	Cdca8	NotSig
0.821325096798498	0.173100735696244	0.018	0.017	1	Srgap3	NotSig
0.824585465746972	-0.172451510919038	0.015	0.015	1	Tcaf2	NotSig
0.825505488053264	-0.128474104693193	0.022	0.021	1	Tpk1	NotSig
0.826653102261883	-0.173518673513544	0.087	0.086	1	Nup88	NotSig
0.827242585962071	0.261693159560862	0.019	0.019	1	AABR07044962.1	NotSig
0.828184120115958	-0.445705718063893	0.037	0.036	1	Bhlhb9	NotSig
0.828191475820667	-0.156909441790755	0.019	0.019	1	Patj	NotSig
0.828305309988428	-0.221345258068437	0.034	0.033	1	Wdr53	NotSig
0.828623559153397	-0.259584591733304	0.066	0.064	1	RGD1305464	NotSig
0.828755225587434	-0.185122511537426	0.044	0.042	1	Thtpa	NotSig
0.82895045027085	-0.431014717623385	0.03	0.029	1	Slc12a9	NotSig
0.829373752295685	-0.430824096699319	0.085	0.082	1	Odf2	NotSig
0.829799112283149	-0.267928536873971	0.016	0.017	1	Septin9	NotSig
0.833796793233474	-0.400054335324934	0.013	0.013	1	Nap1l5	NotSig
0.835166167373022	-0.345995585362985	0.093	0.091	1	Cse1l	NotSig
0.83517828012852	-0.532484204357435	0.081	0.078	1	Sh3glb2	NotSig
0.835500494821242	-0.789800607298081	0.064	0.064	1	Mettl26	NotSig
0.837829872096482	-0.439595612815422	0.019	0.019	1	Slc11a1	NotSig
0.839054461885267	-0.261069971173745	0.731	0.644	1	Dynll1	NotSig
0.839067044580323	-0.112435762551079	0.076	0.078	1	St8sia4	NotSig
0.840709274506103	-0.275129461645093	0.248	0.247	1	Ccng2	NotSig
0.841143586896283	-0.53380084912194	0.085	0.085	1	Qdpr	NotSig
0.842112170778229	-0.818270506509525	0.034	0.035	1	Dpy19l3	NotSig
0.842431227452224	-0.887339256149095	0.013	0.013	1	Clec4a2	NotSig
0.843039753246864	-0.589480316632603	0.022	0.023	1	Qrsl1	NotSig
0.843537572916382	-0.334820916132622	0.057	0.055	1	Arl4d	NotSig
0.843964997944146	-1.13845829380374	0.03	0.029	1	AABR07028009.1	NotSig
0.84414040654971	-0.36186582017805	0.24	0.231	1	RGD1308134	NotSig
0.844349739741821	-0.444128882739291	0.015	0.014	1	Kbtbd8	NotSig
0.84539484018342	-0.249091076799565	0.024	0.025	1	RGD1560455	NotSig
0.845859494782562	-0.963524489975398	0.013	0.013	1	Prr5l	NotSig
0.84588157759183	0.237238081888425	0.011	0.011	1	LOC100911515	NotSig
0.846315857635767	-0.375590766243286	0.019	0.018	1	Cdkl3	NotSig
0.846645685857401	0.157694681187862	0.011	0.01	1	Nol8.1	NotSig
0.847078522878443	-0.113818729834759	0.015	0.014	1	LOC108348215	NotSig
0.847872857562628	-0.626569039244766	0.036	0.035	1	Slc16a1	NotSig
0.848783281501444	-0.361024720060641	0.09	0.088	1	Lpcat1	NotSig
0.849093732774631	-0.257488899646447	0.159	0.155	1	Smap2	NotSig
0.849296364511469	-0.957097892440884	0.043	0.042	1	Gemin6	NotSig
0.849505506656241	-0.219784350693364	0.06	0.061	1	Enah	NotSig
0.849899366737104	-0.230082327918045	0.087	0.088	1	Elp2	NotSig
0.849949104614923	-0.515672002826283	0.025	0.025	1	Gls2	NotSig
0.854334502958521	-0.336413123994444	0.021	0.02	1	Giot1	NotSig
0.855131455817048	-1.11306969448413	0.016	0.016	1	Zfp3	NotSig
0.855883447688581	-0.142521842536916	0.045	0.046	1	Pik3cb	NotSig
0.857294091175911	-0.504885319744639	0.154	0.152	1	Sfxn3	NotSig
0.857486451609333	-0.397177884136968	0.063	0.063	1	Igsf3	NotSig
0.858038319502599	-0.376285656541428	0.109	0.109	1	Pcbp4	NotSig
0.860686010228363	-0.255964810450797	0.078	0.077	1	Sap18	NotSig
0.860794043230116	-0.734929618418563	0.019	0.018	1	Adck2	NotSig
0.861256415224098	-0.503683240277471	0.078	0.076	1	Top3b	NotSig
0.861974464075298	-0.347503304802559	0.126	0.122	1	AABR07028769.1	NotSig
0.862888771795302	-0.235852726861488	0.052	0.051	1	Nde1	NotSig
0.863580808067493	-0.768638278136224	0.017	0.016	1	Scimp	NotSig
0.863698289549926	-0.530765803504978	0.194	0.188	1	Triobp	NotSig
0.863919125468905	-0.449630128377847	0.11	0.11	1	Rab27a	NotSig
0.864076722551811	-0.340165179653363	0.094	0.092	1	Slc49a4	NotSig
0.864837553101143	-0.530390229727453	0.038	0.038	1	AABR07039446.2	NotSig
0.865133853884434	-0.220758820741793	0.169	0.169	1	Atf6b	NotSig
0.866061123109885	-0.378975043858877	0.191	0.189	1	Capza1	NotSig
0.86607619182294	-0.241164014732655	0.134	0.135	1	Plekho1	NotSig
0.866140686753368	0.398753747543318	0.029	0.028	1	Slc2a1	NotSig
0.867125652282197	-0.254682605578592	0.01	0.01	1	Trim45	NotSig
0.868483175853526	-0.177408661326453	0.016	0.016	1	Sars2	NotSig
0.869050774091466	-0.153552037600107	0.014	0.014	1	Slc16a3	NotSig
0.869903555259998	-0.46485133870089	0.196	0.188	1	Gimap9	NotSig
0.871520014469684	-0.415643841811432	0.062	0.06	1	Fes	NotSig
0.871968594614201	-0.51455280163969	0.274	0.26	1	Ndufs8	NotSig
0.873218733389069	-0.281322184177282	0.657	0.575	1	Hnrnpf	NotSig
0.874676921518237	-0.618984801849126	0.099	0.096	1	Tmem60	NotSig
0.875037988694932	-0.372033806053373	0.169	0.165	1	Atl2	NotSig
0.875392061552387	-0.500177819806348	0.069	0.069	1	P2rx4	NotSig
0.875694931673925	-0.40238325465713	0.075	0.075	1	Zfp566	NotSig
0.876696080320224	-0.460348220153042	0.193	0.186	1	Vamp3	NotSig
0.877434126213038	-0.110115021370189	0.044	0.044	1	Ap1g2	NotSig
0.877821994647252	-0.771748404831216	0.014	0.014	1	Magi2	NotSig
0.879184604366785	-0.857870453947737	0.022	0.022	1	Arhgef5	NotSig
0.879683327248877	-0.666942442804935	0.125	0.12	1	Tmem255b	NotSig
0.879707023444034	-0.382319114148285	0.18	0.175	1	Coro1b	NotSig
0.87973701003973	-0.474149403787742	0.016	0.015	1	Sdr39u1	NotSig
0.880722463784544	-0.660607227582213	0.04	0.039	1	Lyrm9	NotSig
0.881273427848948	-0.628287051898292	0.02	0.019	1	Arhgef37	NotSig
0.881801460074791	-0.459562239873518	0.022	0.023	1	Polm	NotSig
0.882146832849354	-0.617192793370423	0.031	0.031	1	Kdm8	NotSig
0.882690861842292	-0.212593311395088	0.021	0.021	1	Satb1	NotSig
0.883043092766794	-0.699824144530909	0.01	0.009	1	Rbl1	NotSig
0.884141553538794	0.540285314841203	0.015	0.015	1	Cdh19	NotSig
0.884267550500759	-0.374360865648814	0.071	0.069	1	Armc5	NotSig
0.884822393424615	-0.231625185670977	0.013	0.014	1	Nek8	NotSig
0.886522846223254	-0.36281970552746	0.01	0.009	1	C1ql3	NotSig
0.886621331148853	-0.44363253964424	0.043	0.042	1	Rhobtb2	NotSig
0.887850551125087	-0.427284760932179	0.03	0.031	1	Lrwd1	NotSig
0.888123981112338	-0.379845838077623	0.058	0.057	1	Ints11	NotSig
